listing_id;Details
282967;Fitted kitchenWell kept, Mint.Close to amenities, Close to the sea, Residential area, Close to harbour.Air condition h/c, Underfloor heating.Unfurnished.Private pool.Private garden.
282986;Guest house.Fitted kitchenWell kept.Close to amenities, Close to golf course, Close to the sea, Residential area, Close to harbour, Close to school.Air condition h/c, C/h gas.Double glazed.Partly furnished.24 hours security system, Alarm system, Community security system, Phone, Satellite TV, Central power supply, Central water supply, Barbeque.Cleaning with salt, Private pool, Sauna.Automatic irrigation system, Fruit trees, Natural garden.
283000;Kitchen typeFitted kitchen.ConditionNew.Location lifestylePrivacy, Close to harbour.HeatingAir condition h/c, C/h oil, Central Heating.WindowsAluminium, Double glassed.FurnitureUnfurnished.Extra featuresHigh ceilings, Office, Phone, Wooden beams, Central power supply, Central water supply.Pool, spa & sportsCleaning with salt, Private pool.GardenAutomatic irrigation system, Private garden.
283008;Guest apartment.Fitted kitchenWell kept, Special architecture with design.Residential area.City gas, Central Heating.Furnished.Phone, Central power supply, Central water supply.Private pool, Tennis/paddel court.Private garden.
283036;Fitted kitchenExceptional quality, Special architecture with design, Mint.Close to amenities, Close to golf course, Close to the sea, Residential area, Close to harbour.Air condition h/c, Solar heating, Underfloor heating.Furnished.Central Music system, Lift, Marble floors, Central power supply, Central water supply. room, Private pool.Private garden.
283039;Guest apartment.Kitchen with sitting area, Furnished kitchenWell kept.Close to amenities, Close to golf course, Close to the sea, Privacy, Residential area.Air condition h/c, Underfloor heating.Unfurnished.Alarm system, Home cinema, Marble floors, Phone, Wooden floors, Central power supply, Central water supply.Jacuzzi, Swimming pool.Level lawn, Old grown garden.
283043;Kitchen with island, Open plan, Furnished kitchenUnique features, New.Close to amenities, Close to golf course, Close to the sea, Next to green zone, Close to harbour, Close to school.Air condition h/c, Underfloor heating.Aluminium, Double glazed.Furnished.Phone, Central water supply.Cleaning with salt, Private pool, Swimming pool.Private garden.
283045;Fitted kitchenWell kept.Close to amenities, Close to the sea, Family Orientated, Privacy.Air condition h/c, Central Heating.Aluminium, Double glazed.Furnished.Satellite TV, Central power supply, Central water supply.Heated private pool.Private garden.
283073;Open plan, With integrated living area, Fitted kitchenNew.Close to amenities, Close to golf course, Close to the sea, Residential area, Close to harbour, Close to school.Air condition h/c, Underfloor heating.Double glazed.Unfurnished.Community security system, Marble floors.Cleaning with salt, Heated private pool, Private pool.
283074;Guest apartment.Fitted kitchenExceptional quality, New.Close to amenities.Air condition h/c, Underfloor heating.Aluminium.Furnished.Central Music system, Preinstallation alarm, Satellite TV.Swimming pool.Automatic irrigation system, Level lawn.
283076;Guest apartment.Fitted kitchenWell kept.Close to amenities, Close to golf course, Privacy, Residential area.Air condition h/c, City gas, Solar heating, Underfloor heating.Furnished.Lift, Phone, Central power supply, Central water supply.Cleaning with salt,  room, Private pool, Sauna.Private garden.
283083;Library, Pantry, Guest house, Guest apartment.Furnished kitchenWell kept, Unique features, Special architecture with design.Family Orientated, Relaxing countryside, Walking distance restaurants & bars, Countryside.Air conditioning units system.Wooden, Double glazed.Furnished.Office, Terracotta floors.Cleaning with salt, Community spa,  room, Heated private pool, Indoor private pool, Jacuzzi, Private sauna, Sauna, Tennis/paddel court, Private Spa.Fruit trees, Level lawn, Old grown garden, Subtropical garden.
283099;Library, Guest apartment.Furnished kitchenExceptional quality.Close to golf course.Air condition h/c, Solar heating, Underfloor heating.Double glazed.Furnished.Central Music system, High ceilings, Lift, Marble floors, Office, Private security system, Wine cellar, Central power supply, Central water supply, Barbeque. room, Heated private pool, Sauna.Private garden.
283109;Open planUnder construction, New.Family Orientated, Residential area, Walking distance village.Air condition h/c, Underfloor heating.Double glazed.Unfurnished.Alarm video system, Barbeque.Infinity pool.
283110;Guest apartment.Furnished kitchenWell kept, Beautiful wood features.Walking distance restaurants & bars, Close to harbour.Air condition cold, Underfloor heating, Central Heating.Shutters, Wooden, Double glazed.Partly furnished.Alarm system, High ceilings, Marble floors, Wine cellar, Wooden beams, Work shop. room, Private pool, Infinity pool.Automatic irrigation system, Level lawn.
283111;Air Conditioning Hot/Cold, Garage, Sea Views, Swimming Pool, Underfloor Heating
283113;Library, Guest house.Open plan, Fitted kitchenExceptional quality, Beautiful wood features.Close to amenities, Privacy, Close to harbour.Air condition h/c, C/h oil, Underfloor heating.Shutters.Furnished.Alarm system, High ceilings, Phone, Wine cellar, Wooden beams, Central power supply, Water Tank.Private pool.Private garden.
283156;Guest apartment.Fitted kitchenSimple quality (low).Frontline to sea.Air condition h/c, Underfloor heating.Furnished.Central power supply, Central water supply.Private pool.
283164;Kitchen typeFitted kitchen.ConditionMint.Location lifestyleResidential area.HeatingAir condition h/c, Underfloor heating.FurnitureUnfurnished.Extra featuresLift, Central power supply, Central water supply, Water Tank.Pool, spa & sportsPrivate pool, Infinity pool.GardenPrivate garden.
283175;Guest apartment.Kitchen with sitting areaWell kept.Close to amenities, Family Orientated, Walking distance restaurants & bars, Walking distance village, Close to school.Wooden floors.
283442;Alarm system, Close to a marina, Fireplace, Fully reformed, Green views, Harbour views, Heated pool, High Quality, Hot/cold air-condition, Panoramic views, Private parking, Sea views, Storage, Swimming pool, Underfloor heating
283457;Close to a marina, Fireplace, Fully furnished, Garage, Hot/cold air-condition, Mountain views, Panoramic views, Roof terrace, Sea views, Swimming pool
283461;Central heating, Close to a marina, Contemporary, Fully furnished, Fully reformed, Garage, Guest apartment, High Quality, Hot/cold air-condition, Panoramic views, Sea views, Swimming pool, Underfloor heating, Walking distance to a beach
283462;Alarm system, Close to Golf, Fireplace, Fully furnished, Fully reformed, Garage, Garden, Green views, Guest apartment, Guest house, High Quality, Hot/cold air-condition, Mountain views, Panoramic views, Private parking, Swimming pool, Underfloor heating, Walking distance to a golf course
283475;Alarm system, Brand new, Close to a marina, Close to Golf, Contemporary, Garage, High Quality, Hot/cold air-condition, Lift, Panoramic views, Roof terrace, Sea views, Storage, Swimming pool, Underfloor heating, Walking distance to a beach, Walking distance to a marina
283483;Alarm system, Close to a marina, Contemporary, Fully furnished, Guest apartment, Harbour views, High Quality, Hot/cold air-condition, Lift, Mountain views, Panoramic views, Private parking, Roof terrace, Sea views, Storage, Swimming pool, Underfloor heating, Walking distance to a marina, Walking distance to all amenities
283492;Alarm system, Brand new, Close to Golf, Fireplace, Garage, Garden, Green views, High Quality, Hot/cold air-condition, Mountain views, Panoramic views, Sauna, Sea views, Swimming pool, Underfloor heating
283503;Alarm system, Charming, Close to a marina, Fireplace, Fully furnished, Garage, Garden, Green views, Guest apartment, Harbour views, Hot/cold air-condition, Investment property, Panoramic views, Sea views, Swimming pool, Underfloor heating
283510;Alarm system, Central heating, Charming, Close to a marina, Fireplace, Green views, Hot/cold air-condition, Investment property, Mountain views, Panoramic views, Private parking, Sea views, Storage, Swimming pool
283524;Central heating, Charming, Close to Golf, Fireplace, Garden, Green views, Guest apartment, Hot/cold air-condition, Investment property, Panoramic views, Storage, Swimming pool, Walking distance to a beach, Walking distance to all amenities
283525;Alarm system, Charming, Close to a marina, Fireplace, Fully furnished, Fully reformed, Green views, Guest house, High Quality, Hot/cold air-condition, Mountain views, Panoramic views, Private parking, Sauna, Storage, Swimming pool, Underfloor heating
283543;Alarm system, Close to a marina, Contemporary, Fully furnished, Garage, Green views, Guest apartment, High Quality, Hot/cold air-condition, Mountain views, Roof terrace, Sea views, Storage, Swimming pool, Underfloor heating, Walking distance to a marina, Walking distance to all amenities
283557;Alarm system, Charming, Close to a marina, Fireplace, Fully furnished, Garage, Green views, Guest apartment, Guest house, High Quality, Hot/cold air-condition, Panoramic views, Sea views, Storage, Swimming pool, Underground garage
283631;Brand new, Charming, Close to Golf, Fireplace, Garage, Garden, Green views, Guest apartment, Hot/cold air-condition, Mountain views, Panoramic views, Private parking, Sea views, Storage, Swimming pool, Underfloor heating, Wine cellar
283648;Alarm system, Central heating, Charming, Close to a marina, Close to Golf, Fireplace, Fully furnished, Fully reformed, Garage, Garden, Green views, Hot/cold air-condition, Jacuzzi, Mountain views, Panoramic views, Private parking, Sea views, Storage, Swimming pool
283670;Golf course, Fireplace, Terrace, Air conditioning, Swimming pool, Sauna, Guest toilet, Built-in kitchen, Senior oriented
283671;Fireplace, Terrace, Mountain view, Swimming pool, Patio, Tennis court, Guest toilet, Attic, Garden
283672;Security system, Fireplace, Terrace, Swimming pool, Basement, Guest toilet, Garden, Sea/lake view, Built-in kitchen
283674;Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Basement,  Guest toilet, Garden, Sea/lake view, Built-in kitchen
283677;Terrace, Mountain view, Garden
283685;Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
283691;Air conditioning, Swimming pool, Guest toilet, Garden, Built-in kitchen
283701;Golf course, Security system, Fireplace, Terrace, Swimming pool, Basement, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
283702;Fireplace, Terrace, Swimming pool, Garden, Sea/lake view, Built-in kitchen
283703;Terrace, Swimming pool, Basement, Garden
283712;Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Built-in kitchen
283713;Fireplace, Terrace, Jacuzzi, Air conditioning, Swimming pool, Basement, Patio, Sauna, Garden, Built-in kitchen
