listing_id	old_price	new_price	change_date	Details
290260	3950000	4495000	2016-01-18	Water View, Storage, Security System, Terrace/Outdoor Space, Pool - Outdoor, Wine Cellar/Grotto, Outdoor Activities, Privacy, Water View, Yacht Club, swimming pool, 5-10m. To shops, air conditioning hot/cold, alarm system, built to high standards, double glazing, electric gates, fitted kitchen, garage, good road access, irrigation, lift, living room with fireplace, oil underfloor heating, sea views, guest apartment, utility room, various terraces, wine cellar, Property Condition: Ready to move in
290265	3950000	2700000	2016-02-10	Pool - Outdoor, Water View, Mountain View, Open Porch, Golf, Water View, Yacht Club, various terraces, utility room, underfloor heating, swimming pool, solar heating system, sea views, quiet location, laundry room, jacuzzi, irrigation, intelligence system, garden, good road access, fitted kitchen, double glazing, central heating, built to high standards, bbq, alarm system, air conditioning hot/cold, adsl, 5-10m. To shops, Property Condition: Ready to move in
290273	3950000	4150000	2016-11-10	Pool - Outdoor, Open Porch, Mountain View, New Development, Golf, various terraces, underfloor heating, marble floors, newly built, laundry room, irrigation, ideal family home,  good road access, guest apartment, garden, garage, fitted kitchen, electric gates, double glazing, dining room with fireplace, built to high standards, alarm system, air conditioning hot/cold, 5-10m. To golf course, 5-10m. To shops, Property Condition: Ready to move in
290282	3950000	3500000	2016-03-12	Open Porch, Pool - Outdoor, Spa/Hot Tub, Security System, Water View, Golf, Water View, swimming pool, underfloor heating throughout, walking distance to rest., walking distance to shops, Property Condition: Ready to move in
290282	3500000	3750000	2017-02-28	Open Porch, Pool - Outdoor, Spa/Hot Tub, Security System, Water View, Golf, Water View, swimming pool, underfloor heating throughout, walking distance to rest., walking distance to shops, Property Condition: Ready to move in
290289	2200000	995000	2016-11-16	Privacy Fence, Pool - Outdoor, Open Porch, Mountain View, Outdoor Activities, Golf, Green Living, SIR Farm&Ranch, rustic style, renovated, quiet location, Mountain View, ideal family home, ideal for country lovers, garden, garage, excellent condition, children's area, bbq, air conditioning hot/cold, 5-10m. To shops, 5-10m. To golf course, Property Condition: Ready to move in
290289	995000	996000	2017-04-21	Privacy Fence, Pool - Outdoor, Open Porch, Mountain View, Outdoor Activities, Golf, Green Living, SIR Farm&Ranch, rustic style, renovated, quiet location, Mountain View, ideal family home, ideal for country lovers, garden, garage, excellent condition, children's area, bbq, air conditioning hot/cold, 5-10m. To shops, 5-10m. To golf course, Property Condition: Ready to move in
290293	2200000	1900000	2016-07-08	Partially Fenced, Pool - Outdoor, Terrace/Outdoor Space, Beach Resort Community, underfloor heating throughout, walking distance to cafés, walking distance to centre, walking distance to rest., walking distance to shops, Property Condition: Ready to move in
290300	3900000	2950000	2016-11-03	Terrace/Outdoor Space, Sprinkler System, Security System, Pool - Outdoor, Mountain View, storeroom, top quality, underfloor heating throughout, utility room, various terraces, Property Condition: Ready to move in
290309	2100000	2400000	2017-05-24	Mountain View, Pool - Outdoor, Privacy Fence, Storage, Terrace/Outdoor Space, Water View, Privacy, Mountain, Historic/Antique, Green Living, Cycling, SIR Farm&Ranch, Country Living, 5-10m. To shops, adsl, air conditioning hot/cold, bbq, central heating, fireplace, fitted kitchen, garage, garden, ideal family home, ideal for country lovers, laundry room, living room with fireplace, mature garden, Mountain View, renovated, rustic style, storeroom, swimming pool, tiles floor, tv room, various terraces, walking distance to cafés, walking distance to rest., walking distance to shops, wine cellar, wooden beams, Property Condition: Ready to move in
290312	3800000	3495000	2016-03-12	Mountain View, Pool - Outdoor, Privacy Fence, Storage, Terrace/Outdoor Space, Water View, Privacy, Mountain, Historic/Antique, Green Living, Cycling, SIR Farm&Ranch, Country Living, 5-10m. To shops, adsl, air conditioning hot/cold, bbq, central heating, fireplace, fitted kitchen, garage, garden, ideal family home, ideal for country lovers, laundry room, living room with fireplace, mature garden, Mountain View, renovated, rustic style, storeroom, swimming pool, tiles floor, tv room, various terraces, walking distance to cafés, walking distance to rest., walking distance to shops, wine cellar, wooden beams, Property Condition: Ready to move in
290313	9500000	8800000	2016-03-15	Mountain View, Ocean Front, Pool - Outdoor, Terrace/Outdoor Space, Water View, Storage, Outdoor Activities, Privacy, Water View, guest apartment, various terraces, utility room, top quality, swimming pool, sea views, newly built, Mountain View, laundry room, jacuzzi, garage, fitted kitchen, fireplace, excellent condition, electric gates, built to high standards, air conditioning hot/cold, 5-10m. To shops, double glazing, Property Condition: Ready to move in
290313	8800000	7950000	2016-04-13	Mountain View, Ocean Front, Pool - Outdoor, Terrace/Outdoor Space, Water View, Storage, Outdoor Activities, Privacy, Water View, guest apartment, various terraces, utility room, top quality, swimming pool, sea views, newly built, Mountain View, laundry room, jacuzzi, garage, fitted kitchen, fireplace, excellent condition, electric gates, built to high standards, air conditioning hot/cold, 5-10m. To shops, double glazing, Property Condition: Ready to move in
290313	7950000	8550000	2016-05-21	Mountain View, Ocean Front, Pool - Outdoor, Terrace/Outdoor Space, Water View, Storage, Outdoor Activities, Privacy, Water View, guest apartment, various terraces, utility room, top quality, swimming pool, sea views, newly built, Mountain View, laundry room, jacuzzi, garage, fitted kitchen, fireplace, excellent condition, electric gates, built to high standards, air conditioning hot/cold, 5-10m. To shops, double glazing, Property Condition: Ready to move in
290316	3800000	3400000	2016-02-23	Pool - Outdoor, Mountain View, SIR Farm&Ranch, Outdoor Activities, Green Living, Privacy, various terraces, gated complex, central heating, Property Condition: Ready to move in
290316	3400000	2950000	2017-03-30	Pool - Outdoor, Mountain View, SIR Farm&Ranch, Outdoor Activities, Green Living, Privacy, various terraces, gated complex, central heating, Property Condition: Ready to move in
290334	2300000	2450000	2016-07-21	Ocean Front, Water View, Waterfront, Yacht Club, Country Club, Golf, SIR Waterfront, air conditioning hot/cold, bbq, frontline sea, fireplace, good road access, laundry room, Mountain View, utility room, Property Condition: Ready to move in
290334	2450000	2590000	2017-04-25	Ocean Front, Water View, Waterfront, Yacht Club, Country Club, Golf, SIR Waterfront, air conditioning hot/cold, bbq, frontline sea, fireplace, good road access, laundry room, Mountain View, utility room, Property Condition: Ready to move in
290346	3500000	3900000	2016-02-18	Open Porch, Water View, Yacht Club, Water View, air conditioning hot/cold, central heating, dining room with fireplace, double glazing, fireplace, irrigation, ideal family home, living room with fireplace, quiet location, sea views, swimming pool, underfloor heating, utility room, various terraces, Property Condition: Ready to move in
290353	3500000	3000000	2017-02-02	Water View, Mountain View, Pool - Outdoor, Water View, Golf, Mountain, sea views, swimming pool, good road access, double glazing, 5-10m. To golf course, central heating, adsl, fireplace, fitted kitchen, dining room with fireplace, garage, garden, ideal family home, irrigation, laundry room, Mountain View, quiet location, Property Condition: Ready to move in
290366	1850000	2150000	2016-05-10	Open Porch, Outdoor Kitchen, Security System, Privacy Fence, Mountain View, Mountain, SIR Farm&Ranch, various terraces, walking distance to centre, underfloor heating, top quality, swimming pool, rustic style, olive trees, Mountain View, living room with fireplace, irrigation, ideal family home, good road access, garden, garage, fitted kitchen, fireplace, excellent condition, electric gates, double glazing, dining room with fireplace, close to schools, central heating, built to high standards, almond trees, aromatic plants, alarm system, air conditioning hot/cold, adsl, 5-10m. To shops, 5-10m. To golf course, Property Condition: Ready to move in
290370	3450000	3750000	2016-02-03	Pool - Outdoor, Ocean Front, Yacht Club, SIR Waterfront, Water View, 5-10m. To golf course, access to beach, adsl, air conditioning hot/cold, alarm system, built to high standards, dining room with fireplace, double glazing, electric gates, excellent condition, fitted kitchen, fireplace, garage, good road access, irrigation, installed music system, living room with fireplace, prestige fitted kitchen, satellite tv, renovated, quiet location, stone floors, swimming pool, tiles floor, tv room, underfloor heating, utility room, various terraces, Property Condition: Ready to move in
290373	8500000	8000000	2016-06-18	Pool - Outdoor, Ocean Front, Yacht Club, SIR Waterfront, Water View, 5-10m. To golf course, access to beach, adsl, air conditioning hot/cold, alarm system, built to high standards, dining room with fireplace, double glazing, electric gates, excellent condition, fitted kitchen, fireplace, garage, good road access, irrigation, installed music system, living room with fireplace, prestige fitted kitchen, satellite tv, renovated, quiet location, stone floors, swimming pool, tiles floor, tv room, underfloor heating, utility room, various terraces, Property Condition: Ready to move in
290376	1750000	1590000	2017-06-01	Mountain View, Pool - Outdoor, Water View, Country Living, Mountain, SIR Farm&Ranch, central heating, air conditioning hot/cold, satellite tv, rustic style, quiet location, 5-10m. To golf course, 5-10m. To shops, ideal for country lovers, guest apartment, Mountain View, oil central heating, swimming pool, sea views, garage, Property Condition: Ready to move in
290382	1595000	1395000	2016-10-28	Mountain View, Marble Countertop, Pool - Outdoor, Sprinkler System, Storage, Terrace/Outdoor Space, Country Living, Mountain, SIR Farm&Ranch, quiet location, Property Condition: Ready to move in
290385	1750000	1480000	2016-11-24	Library, Mountain View, Pool - Outdoor, Water View, 5-10m. To golf course, 5-10m. To shops, adsl, air conditioning hot/cold, central heating, double glazing, electric gates, fireplace, fitted kitchen, garage, garden apartment, Library, living room with fireplace, mature garden, Mountain View, oil underfloor heating, quiet location, sea views, swimming pool, various terraces, well, Property Condition: Ready to move in
290386	8800000	6950000	2017-06-22	Wine Cellar/Grotto, Terrace/Outdoor Space, Staff Quarters, Security System, Privacy Fence, Pool - Outdoor, Mountain View, Library, SIR Farm&Ranch, guest apartment, Property Condition: Ready to move in
290391	3200000	2795000	2016-07-13	Storage, Mountain View, Pool - Outdoor, Security System, Terrace/Outdoor Space, Water View, underfloor heating, prestige fitted kitchen, marble floors, electric gates, adsl, 5-10m. To shops, air conditioning hot/cold, alarm system, built to high standards, double glazing, excellent condition, lift, Mountain View, quiet location, sea views, top quality, swimming pool, various terraces, Property Condition: Ready to move in
290395	8500000	6800000	2016-11-24	Mountain View, Outdoor Kitchen, Pool - Outdoor, Security System, Storage, Terrace/Outdoor Space, SIR Golf, living room with fireplace, lift, laundry room, installed music system, guest apartment, good road access, garden, garage, frontline golf, excellent condition, electric gates, double glazing, built to high standards, air conditioning hot/cold, adsl, 5-10m. To shops, 5-10m. To golf course, wine cellar, wood flooring, various terraces, utility room, top quality, swimming pool, stone floors, quiet location, prestige fitted kitchen, Property Condition: Ready to move in
290397	3500000	3800000	2016-09-16	Mountain View, Water View, Resort, Water View, Yacht Club, Mountain, air conditioning hot/cold, built to high standards, fitted kitchen, excellent condition, garden, good road access, quiet location, sea views, swimming pool, Property Condition: Ready to move in
290398	7950000	6500000	2017-06-20	Spa/Hot Tub, Security System, Privacy Fence, Pool - Outdoor, Mountain View, Marble Countertop, Library, Golf, Water View, wine cellar, underfloor heating, top quality, storeroom, stone floors, sea views, satellite tv, quiet location, prestige fitted kitchen, patio, marble floors, living room with fireplace, lift, irrigation, interior courtyard, intelligence system, installed music system, independent apartment, ideal family home, heated outdoor pool, garage, excellent condition, electric gates, double glazing, dining room with fireplace, close to schools, central heating, built to high standards, alarm system, air conditioning hot/cold, adsl, 5-10m. To shops, 5-10m. To golf course, Property Condition: Ready to move in
